movie_id,title,tags
4942,Leatherheads,light heart comedi begin profession american footbal decor war hero colleg star tempt play profession footbal everyon see chanc make big money report dig dirt war hero everyon could lose georgeclooney renéezellweger johnkrasinski americanfootball sportsteam stadium hero success sponsorship police games coach womanreporter thebiggame georgeclooney renéezellweger johnkrasinski georgeclooney
347969,The Ridiculous 6,longlost outlaw father return tommi white knife stockburn goe adventurefil journey across old west five brother adamsandler taylorlautner stevebuscemi wildwest adamsandler taylorlautner stevebuscemi frankcoraci
24438,Did You Hear About the Morgans?,new york citi estrang coupl wit murder reloc smalltown wyom part witnessprotect program hughgrant sarahjessicaparker marysteenburgen witnessprotection comedy duringcreditsstinger hughgrant sarahjessicaparker marysteenburgen marclawrence
116741,The Internship,two recent laidoff men 40 tri make intern success internet compani manag 20 owenwilson vincevaughn rosebyrne jobinterview lossofjob intern referencetogoogle newjob laidoff transamericapyramid owenwilson vincevaughn rosebyrne shawnlevy
35791,Resident Evil: Afterlife,world ravag viru infect turn victim undead alic continu journey find survivor lead safeti deadli battl umbrella corpor reach new height alic get unexpect help old friend new lead promis safe undead take lo angel arriv citi overrun thousand undead alic comrad step deadli trap millajovovich wentworthmiller alilarter post-apocalyptic dystopia undead biohazard evilcorporation residentevil zombie basedonvideogame duringcreditsstinger 3d millajovovich wentworthmiller alilarter paulw.s.anderson
72431,Red Tails,stori tuskege airmen first africanamerican pilot fli combat squadron world war ii bryancranston davidoyelowo cubagoodingjr. worldwarii fighterpilot fighterplane bryancranston davidoyelowo cubagoodingjr. anthonyhemingway
1813,The Devil's Advocate,"hotshot lawyer get bargain learn new boss lucif keanureeves alpacino charlizetheron childabuse southernusa obsession subway nudity bible seduction hallucination ambition devil'sson marriagecrisis pactwiththedevil crookedlawyer evilspirit satan religion lust courtroom temptation lawfirm manhattan,newyorkcity sevendeadlysins ethics gainesvilleflorida keanureeves alpacino charlizetheron taylorhackford"
87428,That's My Boy,teen donni father son todd rais singl parent todd 18th birthday see year todd world come crash donni resurfac todd wed adamsandler susansarandon evaamurrimartino deadbeatdad cheatingfiancée teacherstudentsex brothersisterincest adamsandler susansarandon evaamurrimartino seananders
8840,DragonHeart,ancient time majest firebreath soar sky knight name bowen come face face heart heart last dragon earth draco take arm suppress tyrant king bowen soon realiz task harder hed imagin kill king draco die well dennisquaid davidthewlis petepostlethwaite magic kingdom despot immortality village forest army horror partner revenge knight battle medieval dragonheart dennisquaid davidthewlis petepostlethwaite robcohen
10589,After the Sunset,two master thiev brosnan hayek final retir one last succes mission resid tropic paradis old nemesi fbi agent stan p lloyd show make sure realli retir dock port ocean liner call diamond cruis stan convinc theyr realli retir next set piercebrosnan salmahayek woodyharrelson bahamas masterthief crookcouple piercebrosnan salmahayek woodyharrelson brettratner
71676,Ghost Rider: Spirit of Vengeance,devil resurfac aim take world human form johnni blaze reluctantli come hide transform flamespew supernatur hero ghost rider rescu 10yearold boy unsavori end nicolascage ciaránhinds violanteplacido monk easterneurope skeleton biker marvelcomic superhero motorcycle devil darkhero ghostrider nicolascage ciaránhinds violanteplacido briantaylor markneveldine
1722,Captain Corelli's Mandolin,greek fisherman leav fight greek armi wwii fiance fall love local italian command film base novel italian soldier experi italian occup greek island cephalonia kefalonia hollywood made pure love stori remov much unpleas stuff nicolascage penélopecruz johnhurt officer greekisland mandolin italiansoldier resistancefighter greekhistory italianarmy alliedforces nicolascage penélopecruz johnhurt johnmadden
10022,The Pacifier,disgrac navi seal shane wolf hand new assign protect five plummer kid enemi recent deceas father govern scientist whose topsecret experi remain hidden kid hous vindiesel laurengraham faithford bodybuilder children bodyguard scientist family u.s.soldier deathofhusband malenanny vindiesel laurengraham faithford adamshankman
11358,Walking Tall,former us soldier return hometown find overrun crime corrupt prompt clean hous dwaynejohnson johnnyknoxville nealmcdonough casino sheriff home violence specialforces exsoldier dwaynejohnson johnnyknoxville nealmcdonough kevinbray
13,Forrest Gump,man low iq accomplish great thing life present signific histor event case far exceed anyon imagin could yet despit thing attain one true love elud forrest gump stori man rose challeng prove determin courag love import abil tomhanks robinwright garysinise vietnamveteran hippie mentallydisabled running basedonnovel vietnam vietnamwar friendship love familyrelationships bully mothersonrelationship military hugging shrimping woundedsoldier flashback parkbench amputee tomhanks robinwright garysinise robertzemeckis
6477,Alvin and the Chipmunks,struggl songwrit name dave sevil find success come across trio sing chipmunk mischiev leader alvin braini simon chubbi impression theodor jasonlee davidcross cameronrichardson pop popstar recordproducer surprise approach forest music concert friendship performance chipmunk talkinganimal songwriter talkingtoanimals duringcreditsstinger jasonlee davidcross cameronrichardson timhill
1597,Meet the Parents,greg focker readi marri girlfriend pam pop question must win formid father humorless former cia agent jack byrn wed pam sister greg bend backward make good impress visit byrn home turn hilari seri disast everyth go wrong jack critic hawklik gaze benstiller robertdeniro teripolo cia airport cat jew orderly airplane father-in-law epistaxis daughter lostbaggage urn pavilion volleyball hospital wedding benstiller robertdeniro teripolo jayroach
10530,Pocahontas,histori come glorious life disney epic anim tale love adventur new world pocahonta nativ american woman whose father arrang marri villag best warrior vision tell chang come soon come face face form capt john smith irenebedard melgibson davidogdenstiers cultureclash settler forbiddenlove colony musical goldrush princess romance nativeamerican animation virginia starcrossedlovers referencetopizarro jamestownvirginia pugdog crossculturalrelationship musket animatetree indianchief basedonfolktale 17thcentury shamanism songs indiansvs.settlers animalsidekick powhatan landclaim irenebedard melgibson davidogdenstiers mikegabriel ericgoldberg
1924,Superman,mildmann clark kent work report daili planet alongsid crush loi lane who love superman clark must summon superhero alter ego nefari lex luthor launch plan take world christopherreeve marlonbrando margotkidder savingtheworld journalist dccomics crimefighter nuclearmissile galaxy superhero basedoncomicbook criminal sabotage northpole midwest kryptonite superpowers superhumanstrength aftercreditsstinger savetheday christopherreeve marlonbrando margotkidder richarddonner
9327,The Nutty Professor,eddi murphi star shi dr sherman klump kind brilliant calorif challeng genet professor beauti carla purti join univers faculti sherman grow desper whittl 400pound frame size win heart one swig experiment fatreduc serum sherman becom buddi love fasttalk pumpedup plump juan eddiemurphy jadapinkettsmith jamescoburn overweight overweightman duringcreditsstinger eddiemurphy jadapinkettsmith jamescoburn tomshadyac
8488,Hitch,date coach alex hitch hitchen mentor bumbl client albert hope win heart glamor allegra cole albert make progress hitch face romant setback proven techniqu fail work sara mela tabloid report dig dirt allegra cole love life sara discov hitch connect albert allegra boyfriend threaten destroy relationship willsmith evamendes kevinjames speeddate romanticcomedy dating willsmith evamendes kevinjames andytennant
10603,George of the Jungle,babi georg got plane crash jungl stay aliv adopt wise ape ursula stanhop us nobl woman save death safari grownup georg take jungl live slowli learn rule human relationship ursula lover lyle look one took found ursula take georg usa brendanfraser lesliemann thomashadenchurch africa sanfrancisco gorilla lion feralchild jungle brendanfraser lesliemann thomashadenchurch samweisman
8273,American Wedding,high school distant memori jim michel get marri hurri sinc jim grandmoth sick want see walk aisl prompt stifler throw ultim bachelor parti jim dad reliabl ever dole advic one want hear jasonbiggs alysonhannigan seannwilliamscott handcuffs sistersisterrelationship spanner blowjob stagnight wedding jasonbiggs alysonhannigan seannwilliamscott jessedylan
109424,Captain Phillips,true stori captain richard phillip 2009 hijack somali pirat usflag mv maersk alabama first american cargo ship hijack two hundr year tomhanks catherinekeener maxmartini ship hijacking somalia fisherman blood poverty pirate terrorism commando hijack cargoship shipcaptain shiphijacking somali commandounit tomhanks catherinekeener maxmartini paulgreengrass
